Instance,Terminal,Layer,X location,Y location,Voltage
clkbuf_3_3__f_clk_i,VSS,Metal1,49.2000,67.6500,0.001258
clkbuf_3_2__f_clk_i,VSS,Metal1,18.0000,75.9890,0.000126
clkbuf_3_1__f_clk_i,VSS,Metal1,46.3200,30.6290,0.000311
clkbuf_3_0__f_clk_i,VSS,Metal1,19.4400,38.1890,0.000224
clkbuf_0_clk_i,VSS,Metal1,47.2790,52.5300,0.001691
user_project_example,VSS,Metal1,70.8800,83.2560,0.000217
fanout26,VSS,Metal1,8.6750,82.9470,0.000071
fanout25,VSS,Metal1,41.7250,82.9470,0.000170
fanout24,VSS,Metal1,40.7650,45.5720,0.000498
fanout23,VSS,Metal1,6.7550,82.9470,0.000073
fanout22,VSS,Metal1,6.6850,75.8120,0.000128
fanout21,VSS,Metal1,51.8050,82.9470,0.000204
fanout20,VSS,Metal1,13.9550,82.9470,0.000064
output19,VSS,Metal1,76.2850,15.3320,0.000149
input18,VSS,Metal1,76.8350,60.6920,0.000605
input17,VSS,Metal1,6.6850,45.1470,0.000159
input16,VSS,Metal1,6.6850,67.8270,0.000188
input15,VSS,Metal1,26.8450,83.3720,0.000068
input14,VSS,Metal1,44.6050,83.3720,0.000181
input13,VSS,Metal1,76.8350,67.8270,0.001391
input12,VSS,Metal1,43.6450,53.1320,0.001691
input11,VSS,Metal1,59.0050,37.5870,0.001539
input10,VSS,Metal1,72.4450,15.3320,0.000139
input9,VSS,Metal1,6.6850,68.2520,0.000188
input8,VSS,Metal1,6.6850,53.1320,0.000616
input7,VSS,Metal1,6.6850,30.4520,0.000467
input6,VSS,Metal1,6.6850,37.5870,0.000227
input5,VSS,Metal1,27.8750,15.3320,0.000027
input4,VSS,Metal1,47.5550,15.3320,0.000099
input3,VSS,Metal1,45.6350,15.3320,0.000091
input2,VSS,Metal1,8.6050,83.3720,0.000071
input1,VSS,Metal1,10.5950,83.3720,0.000065
user_project_example_41,VSS,Metal1,68.6050,15.2550,0.000126
user_project_example_40,VSS,Metal1,8.8000,22.5830,0.000080
user_project_example_39,VSS,Metal1,72.8000,83.2560,0.000218
user_project_example_38,VSS,Metal1,6.8800,15.2160,0.000007
user_project_example_37,VSS,Metal1,76.6400,83.2560,0.000221
user_project_example_36,VSS,Metal1,6.8800,22.5830,0.000080
user_project_example_35,VSS,Metal1,10.7200,22.5830,0.000080
user_project_example_34,VSS,Metal1,6.8800,83.2560,0.000073
user_project_example_33,VSS,Metal1,6.8800,22.7760,0.000080
user_project_example_32,VSS,Metal1,74.7200,83.0630,0.000220
user_project_example_31,VSS,Metal1,8.8000,22.7760,0.000080
user_project_example_30,VSS,Metal1,74.7200,83.2560,0.000220
user_project_example_29,VSS,Metal1,66.5600,22.5830,0.000820
user_project_example_28,VSS,Metal1,68.9600,83.2560,0.000215
user_project_example_27,VSS,Metal1,67.0400,83.2560,0.000212
_219_,VSS,Metal1,68.6050,22.4670,0.000822
_202_,VSS,Metal1,68.2650,22.9720,0.000820
_201_,VSS,Metal1,65.3850,29.9470,0.000573
_200_,VSS,Metal1,13.8150,75.3070,0.000126
_199_,VSS,Metal1,15.9450,68.3320,0.000186
_198_,VSS,Metal1,65.8650,38.0920,0.001650
_197_,VSS,Metal1,67.3050,45.0670,0.000703
_196_,VSS,Metal1,67.7850,53.2120,0.002084
_195_,VSS,Metal1,67.7850,60.7720,0.000598
_194_,VSS,Metal1,67.3050,67.7470,0.001390
_193_,VSS,Metal1,65.3850,75.8920,0.000792
_192_,VSS,Metal1,55.7850,75.3070,0.000792
_191_,VSS,Metal1,47.4150,68.3320,0.001255
_190_,VSS,Metal1,38.9850,75.8920,0.000207
_189_,VSS,Metal1,31.3050,75.3070,0.000192
_188_,VSS,Metal1,31.7850,68.3320,0.000364
_187_,VSS,Metal1,34.6650,60.7720,0.000309
_186_,VSS,Metal1,33.7050,53.2120,0.001497
_185_,VSS,Metal1,33.2250,45.6520,0.000467
_184_,VSS,Metal1,51.2550,53.2120,0.001691
_183_,VSS,Metal1,50.5050,60.1870,0.000539
_182_,VSS,Metal1,50.0250,45.6520,0.000637
_181_,VSS,Metal1,48.1050,38.0920,0.001393
_180_,VSS,Metal1,49.0650,37.5070,0.001393
_179_,VSS,Metal1,49.5450,22.9720,0.000402
_178_,VSS,Metal1,36.5850,22.9720,0.000318
_177_,VSS,Metal1,32.7450,29.9470,0.000143
_176_,VSS,Metal1,29.3850,30.5320,0.000137
_175_,VSS,Metal1,15.9450,29.9470,0.000466
_174_,VSS,Metal1,17.3850,37.5070,0.000224
_173_,VSS,Metal1,16.4250,45.0670,0.000151
_172_,VSS,Metal1,16.4250,52.6270,0.000612
_171_,VSS,Metal1,16.4250,60.1870,0.000210
_170_,VSS,Metal1,75.8750,22.8350,0.000822
_169_,VSS,Metal1,63.6900,30.5110,0.000574
_168_,VSS,Metal1,63.7590,37.4660,0.001651
_167_,VSS,Metal1,70.6130,22.3500,0.000821
_166_,VSS,Metal1,70.3050,15.3830,0.000132
_165_,VSS,Metal1,74.1450,15.3830,0.000143
_164_,VSS,Metal1,12.3300,67.7680,0.000186
_163_,VSS,Metal1,10.9870,82.9800,0.000065
_162_,VSS,Metal1,8.3850,68.3030,0.000187
_161_,VSS,Metal1,74.9150,30.3950,0.000587
_160_,VSS,Metal1,67.0500,45.6310,0.000703
_159_,VSS,Metal1,75.7590,45.0260,0.000730
_158_,VSS,Metal1,60.5330,30.5700,0.000572
_157_,VSS,Metal1,72.2250,22.4160,0.000820
_156_,VSS,Metal1,60.7050,37.5360,0.001645
_155_,VSS,Metal1,75.3950,53.0750,0.002090
_154_,VSS,Metal1,66.0900,60.2080,0.000598
_153_,VSS,Metal1,67.1190,52.5860,0.002085
_152_,VSS,Metal1,74.9330,67.7100,0.001392
_151_,VSS,Metal1,76.5450,82.8960,0.000221
_150_,VSS,Metal1,63.5850,45.6230,0.000703
_149_,VSS,Metal1,69.0850,83.0050,0.000215
_148_,VSS,Metal1,63.6900,68.3110,0.001390
_147_,VSS,Metal1,59.6000,68.3730,0.001319
_146_,VSS,Metal1,76.7460,75.2700,0.000816
_145_,VSS,Metal1,60.2250,60.7430,0.000550
_144_,VSS,Metal1,71.7750,82.8960,0.000217
_143_,VSS,Metal1,39.8050,75.4450,0.000207
_142_,VSS,Metal1,48.6290,82.8880,0.000195
_141_,VSS,Metal1,52.2390,75.9330,0.000792
_140_,VSS,Metal1,39.7860,67.7100,0.001045
_139_,VSS,Metal1,39.5850,68.3030,0.001045
_138_,VSS,Metal1,46.3050,83.4230,0.000181
_137_,VSS,Metal1,25.4050,75.7550,0.000121
_136_,VSS,Metal1,31.3490,83.4310,0.000113
_135_,VSS,Metal1,28.4000,82.8260,0.000107
_134_,VSS,Metal1,25.3860,82.8300,0.000031
_133_,VSS,Metal1,34.8150,83.4230,0.000119
_132_,VSS,Metal1,28.5450,83.4230,0.000107
_131_,VSS,Metal1,27.8750,67.8850,0.000364
_130_,VSS,Metal1,26.7300,60.2080,0.000108
_129_,VSS,Metal1,32.0790,60.1460,0.000309
_128_,VSS,Metal1,26.4530,53.2500,0.000265
_127_,VSS,Metal1,29.0250,60.2160,0.000221
_126_,VSS,Metal1,6.9450,60.7430,0.000212
_125_,VSS,Metal1,26.9150,45.2050,0.000279
_124_,VSS,Metal1,26.0690,52.6480,0.000265
_123_,VSS,Metal1,32.5590,38.1330,0.000594
_122_,VSS,Metal1,41.3330,53.2500,0.001618
_121_,VSS,Metal1,25.6650,45.6230,0.000112
_120_,VSS,Metal1,6.9450,52.6560,0.000616
_119_,VSS,Metal1,42.2050,67.8850,0.001255
_118_,VSS,Metal1,54.8690,52.6480,0.001691
_117_,VSS,Metal1,59.4390,53.2530,0.001772
_116_,VSS,Metal1,56.1060,68.3700,0.001308
_115_,VSS,Metal1,63.1350,52.6560,0.002084
_114_,VSS,Metal1,62.1750,45.6230,0.000642
_113_,VSS,Metal1,40.3550,37.6450,0.001099
_112_,VSS,Metal1,35.6690,45.0880,0.000468
_111_,VSS,Metal1,39.7590,45.0260,0.000498
_110_,VSS,Metal1,56.5860,37.4700,0.001481
_109_,VSS,Metal1,58.7850,45.0960,0.000638
_108_,VSS,Metal1,38.6550,37.5360,0.001099
_107_,VSS,Metal1,54.6850,30.0850,0.000324
_106_,VSS,Metal1,42.3890,22.4080,0.000323
_105_,VSS,Metal1,46.4790,22.3460,0.000403
_104_,VSS,Metal1,56.5860,29.9100,0.000497
_103_,VSS,Metal1,49.1850,22.4160,0.000402
_102_,VSS,Metal1,40.0950,22.4160,0.000318
_101_,VSS,Metal1,29.7950,15.2750,0.000045
_100_,VSS,Metal1,27.5090,22.4080,0.000162
_099_,VSS,Metal1,33.0390,15.4530,0.000064
_098_,VSS,Metal1,25.4930,29.9100,0.000137
_097_,VSS,Metal1,35.7450,15.3830,0.000068
_096_,VSS,Metal1,25.2150,22.4160,0.000077
_095_,VSS,Metal1,14.4350,22.8350,0.000080
_094_,VSS,Metal1,11.1890,30.5110,0.000466
_093_,VSS,Metal1,19.5990,30.5730,0.000466
_092_,VSS,Metal1,23.5730,29.9100,0.000413
_091_,VSS,Metal1,18.4950,22.4160,0.000079
_090_,VSS,Metal1,8.3850,30.5030,0.000467
_089_,VSS,Metal1,9.0850,45.2050,0.000159
_088_,VSS,Metal1,7.3490,38.0710,0.000227
_087_,VSS,Metal1,11.4390,38.1330,0.000225
_086_,VSS,Metal1,18.6660,53.2500,0.000613
_085_,VSS,Metal1,8.8650,52.6560,0.000615
_084_,VSS,Metal1,9.8550,37.5360,0.000227
_083_,VSS,Metal1,14.9150,67.8850,0.000186
_082_,VSS,Metal1,12.3300,53.1910,0.000613
_081_,VSS,Metal1,15.7590,53.2530,0.000612
_080_,VSS,Metal1,18.1860,67.7100,0.000186
_079_,VSS,Metal1,8.8650,60.7430,0.000211
_078_,VSS,Metal1,8.8650,53.1830,0.000615
