Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_96,VDD,Metal1,53.5290,18.3010,1.191289
FILLER_0_89,VDD,Metal1,50.1690,18.3010,1.191298
FILLER_0_79,VDD,Metal1,44.1600,18.9000,1.191355
FILLER_0_72,VDD,Metal1,42.0090,18.3010,1.191357
FILLER_0_65,VDD,Metal1,38.6490,18.3010,1.191362
FILLER_0_43,VDD,Metal1,26.6400,18.9000,1.191762
FILLER_0_39,VDD,Metal1,25.4510,18.3030,1.192807
FILLER_0_32,VDD,Metal1,22.8090,18.3010,1.199869
FILLER_0_25,VDD,Metal1,19.4490,18.3010,1.199956
FILLER_0_18,VDD,Metal1,16.0890,18.3010,1.199958
FILLER_0_11,VDD,Metal1,12.7290,18.3010,1.199958
FILLER_0_4,VDD,Metal1,9.3690,18.3010,1.199958
hold102,VDD,Metal1,46.8430,26.7750,1.199320
hold101,VDD,Metal1,71.2360,49.4550,1.199007
hold100,VDD,Metal1,71.8030,33.7040,1.194799
hold99,VDD,Metal1,39.1630,49.4550,1.199279
hold98,VDD,Metal1,36.2830,57.0150,1.199578
hold97,VDD,Metal1,36.7630,79.6950,1.199171
hold96,VDD,Metal1,36.2830,19.2150,1.191376
hold95,VDD,Metal1,20.9230,63.9440,1.199784
hold94,VDD,Metal1,17.0830,48.8240,1.199835
hold93,VDD,Metal1,26.2030,34.3350,1.199741
hold92,VDD,Metal1,56.9230,41.2640,1.199437
hold91,VDD,Metal1,59.8030,49.4550,1.199063
hold90,VDD,Metal1,73.7230,72.1350,1.198755
hold89,VDD,Metal1,48.1960,79.0640,1.199127
hold88,VDD,Metal1,74.2030,79.0640,1.198665
hold87,VDD,Metal1,28.1230,26.1440,1.199363
hold86,VDD,Metal1,31.9630,19.2150,1.191395
hold85,VDD,Metal1,38.2030,33.7040,1.199363
hold84,VDD,Metal1,70.8430,48.8240,1.199007
hold83,VDD,Metal1,75.5560,48.8240,1.198976
hold82,VDD,Metal1,75.5560,41.2640,1.199395
hold81,VDD,Metal1,39.5560,41.2640,1.199537
hold80,VDD,Metal1,43.9630,41.8950,1.199440
hold79,VDD,Metal1,58.7560,48.8240,1.199063
hold78,VDD,Metal1,65.5630,79.6950,1.198672
hold77,VDD,Metal1,68.8360,72.1350,1.198755
hold76,VDD,Metal1,64.5160,72.1350,1.198773
hold75,VDD,Metal1,44.8360,63.9440,1.196867
hold74,VDD,Metal1,57.4030,64.5750,1.196856
hold73,VDD,Metal1,60.1960,57.0150,1.198130
hold72,VDD,Metal1,67.4830,33.7040,1.194798
hold71,VDD,Metal1,75.5560,19.2150,1.191172
hold70,VDD,Metal1,75.6430,26.7750,1.198875
hold69,VDD,Metal1,42.5230,26.7750,1.199384
hold68,VDD,Metal1,51.0760,26.7750,1.199314
hold67,VDD,Metal1,54.0430,19.2150,1.191288
hold66,VDD,Metal1,28.6030,79.0640,1.199295
hold65,VDD,Metal1,32.4430,79.6950,1.199197
hold64,VDD,Metal1,38.2030,86.6240,1.199912
hold63,VDD,Metal1,31.4830,64.5750,1.199301
hold62,VDD,Metal1,35.8030,64.5750,1.199301
hold61,VDD,Metal1,40.6030,57.0150,1.198457
hold60,VDD,Metal1,30.5230,41.8950,1.199727
hold59,VDD,Metal1,30.5230,49.4550,1.199289
hold58,VDD,Metal1,34.8430,49.4550,1.199281
