Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_84_648,VSS,Metal1,318.4860,333.1000,0.000098
FILLER_84_641,VSS,Metal1,315.1260,333.1000,0.000100
FILLER_84_634,VSS,Metal1,311.7660,333.1000,0.000100
FILLER_84_618,VSS,Metal1,302.6400,332.6400,0.000087
FILLER_84_603,VSS,Metal1,296.8860,333.1000,0.000082
FILLER_84_596,VSS,Metal1,293.5260,333.1000,0.000078
FILLER_84_580,VSS,Metal1,284.6400,332.6400,0.000032
FILLER_84_576,VSS,Metal1,283.1880,333.0160,0.000021
FILLER_84_562,VSS,Metal1,276.4680,333.0160,0.000016
FILLER_84_555,VSS,Metal1,273.8460,333.1000,0.000014
FILLER_84_550,VSS,Metal1,270.0000,332.6400,0.000012
FILLER_84_546,VSS,Metal1,268.7880,333.0160,0.000012
FILLER_84_539,VSS,Metal1,266.1660,333.1000,0.000012
FILLER_84_527,VSS,Metal1,259.2000,332.6400,0.000006
FILLER_84_521,VSS,Metal1,256.0800,332.6400,0.000003
FILLER_84_508,VSS,Metal1,249.8400,332.6400,0.000002
FILLER_84_504,VSS,Metal1,248.6280,333.0160,0.000002
FILLER_84_497,VSS,Metal1,246.0060,333.1000,0.000002
FILLER_84_492,VSS,Metal1,242.1600,332.6400,0.000002
FILLER_84_488,VSS,Metal1,240.9480,333.0160,0.000002
FILLER_84_481,VSS,Metal1,238.3260,333.1000,0.000002
FILLER_84_474,VSS,Metal1,234.9660,333.1000,0.000003
FILLER_84_463,VSS,Metal1,228.2400,332.6400,0.000003
FILLER_84_459,VSS,Metal1,227.0280,333.0160,0.000003
FILLER_84_452,VSS,Metal1,224.4060,333.1000,0.000003
FILLER_84_445,VSS,Metal1,221.0460,333.1000,0.000002
FILLER_84_439,VSS,Metal1,216.9600,332.6400,0.000002
FILLER_84_432,VSS,Metal1,214.8060,333.1000,0.000002
FILLER_84_406,VSS,Metal1,201.1200,332.6400,0.000001
FILLER_84_399,VSS,Metal1,198.9660,333.1000,0.000001
FILLER_84_372,VSS,Metal1,184.8000,332.6400,0.000000
FILLER_84_365,VSS,Metal1,182.6460,333.1000,0.000000
FILLER_84_358,VSS,Metal1,179.2860,333.1000,0.000000
FILLER_84_351,VSS,Metal1,175.9260,333.1000,0.000000
FILLER_84_344,VSS,Metal1,172.5660,333.1000,0.000001
FILLER_84_333,VSS,Metal1,165.8400,332.6400,0.000002
FILLER_84_331,VSS,Metal1,165.1200,332.6400,0.000002
FILLER_84_323,VSS,Metal1,161.2800,332.6400,0.000002
FILLER_84_319,VSS,Metal1,159.8280,333.0160,0.000002
FILLER_84_308,VSS,Metal1,153.8400,332.6400,0.000002
FILLER_84_306,VSS,Metal1,153.1200,332.6400,0.000002
FILLER_84_300,VSS,Metal1,150.0000,332.6400,0.000006
FILLER_84_298,VSS,Metal1,149.2800,332.6400,0.000006
FILLER_84_288,VSS,Metal1,144.4800,332.6400,0.000006
FILLER_84_281,VSS,Metal1,142.3260,333.1000,0.000006
FILLER_84_272,VSS,Metal1,136.5600,332.6400,0.000006
FILLER_84_268,VSS,Metal1,135.3480,333.0160,0.000006
FILLER_84_261,VSS,Metal1,132.7260,333.1000,0.000006
FILLER_84_254,VSS,Metal1,129.3660,333.1000,0.000006
FILLER_84_247,VSS,Metal1,126.0060,333.1000,0.000006
FILLER_84_241,VSS,Metal1,121.6800,332.6400,0.000006
FILLER_84_239,VSS,Metal1,120.9600,332.6400,0.000006
FILLER_84_214,VSS,Metal1,109.4280,333.0160,0.000006
FILLER_84_210,VSS,Metal1,106.8000,332.6400,0.000005
FILLER_84_206,VSS,Metal1,105.5880,333.0160,0.000005
FILLER_84_201,VSS,Metal1,102.4800,332.6400,0.000005
FILLER_84_197,VSS,Metal1,101.2680,333.0160,0.000004
FILLER_84_192,VSS,Metal1,98.1600,332.6400,0.000006
FILLER_84_188,VSS,Metal1,96.9480,333.0160,0.000006
FILLER_84_181,VSS,Metal1,93.1200,332.6400,0.000009
FILLER_84_136,VSS,Metal1,71.2800,332.6400,0.000042
FILLER_84_134,VSS,Metal1,70.5600,332.6400,0.000042
FILLER_84_122,VSS,Metal1,64.8000,332.6400,0.000038
FILLER_84_89,VSS,Metal1,48.9600,332.6400,0.000035
FILLER_84_84,VSS,Metal1,46.3200,332.6400,0.000035
FILLER_84_70,VSS,Metal1,39.6000,332.6400,0.000016
FILLER_84_2,VSS,Metal1,6.9600,332.6400,0.000003
FILLER_84_0,VSS,Metal1,6.2400,332.6400,0.000003
FILLER_83_1048,VSS,Metal1,509.0400,332.6400,0.000011
FILLER_83_1041,VSS,Metal1,507.1260,332.1790,0.000011
FILLER_83_1034,VSS,Metal1,503.7660,332.1790,0.000011
FILLER_83_1028,VSS,Metal1,499.6800,332.6400,0.000008
FILLER_83_1024,VSS,Metal1,498.2280,332.2630,0.000008
FILLER_83_992,VSS,Metal1,482.1600,332.6400,0.000004
FILLER_83_988,VSS,Metal1,480.9480,332.2630,0.000004
FILLER_83_980,VSS,Metal1,477.1080,332.2630,0.000004
FILLER_83_973,VSS,Metal1,474.4860,332.1790,0.000005
FILLER_83_966,VSS,Metal1,471.1260,332.1790,0.000009
FILLER_83_957,VSS,Metal1,465.3600,332.6400,0.000010
FILLER_83_953,VSS,Metal1,464.1480,332.2630,0.000010
FILLER_83_946,VSS,Metal1,461.5260,332.1790,0.000011
FILLER_83_939,VSS,Metal1,458.1660,332.1790,0.000012
FILLER_83_932,VSS,Metal1,454.8060,332.1790,0.000017
FILLER_83_904,VSS,Metal1,439.9200,332.6400,0.000018
FILLER_83_902,VSS,Metal1,439.2000,332.6400,0.000018
FILLER_83_895,VSS,Metal1,437.0460,332.1790,0.000018
FILLER_83_888,VSS,Metal1,433.6860,332.1790,0.000018
FILLER_83_878,VSS,Metal1,427.4400,332.6400,0.000016
FILLER_83_871,VSS,Metal1,424.3200,332.6400,0.000010
FILLER_83_867,VSS,Metal1,422.8680,332.2630,0.000010
FILLER_83_860,VSS,Metal1,420.2460,332.1790,0.000010
FILLER_83_854,VSS,Metal1,416.1600,332.6400,0.000010
FILLER_83_848,VSS,Metal1,413.0400,332.6400,0.000010
FILLER_83_844,VSS,Metal1,411.8280,332.2630,0.000010
FILLER_83_837,VSS,Metal1,409.2060,332.1790,0.000005
FILLER_83_830,VSS,Metal1,404.6400,332.6400,0.000005
FILLER_83_823,VSS,Metal1,402.4860,332.1790,0.000005
FILLER_83_812,VSS,Metal1,395.7600,332.6400,0.000012
FILLER_83_788,VSS,Metal1,385.6860,332.1790,0.000017
FILLER_83_781,VSS,Metal1,382.3260,332.1790,0.000019
FILLER_83_759,VSS,Metal1,370.3200,332.6400,0.000027
FILLER_83_740,VSS,Metal1,361.2000,332.6400,0.000025
FILLER_83_738,VSS,Metal1,360.4800,332.6400,0.000025
FILLER_83_728,VSS,Metal1,355.4400,332.6400,0.000023
FILLER_83_710,VSS,Metal1,346.8000,332.6400,0.000022
FILLER_83_703,VSS,Metal1,343.4400,332.6400,0.000021
FILLER_83_692,VSS,Metal1,338.1600,332.6400,0.000018
FILLER_83_685,VSS,Metal1,336.2460,332.1790,0.000018
FILLER_83_678,VSS,Metal1,332.8860,332.1790,0.000018
FILLER_83_654,VSS,Metal1,319.9200,332.6400,0.000098
FILLER_83_645,VSS,Metal1,316.3080,332.2630,0.000100
FILLER_83_638,VSS,Metal1,313.6860,332.1790,0.000100
FILLER_83_630,VSS,Metal1,309.1080,332.2630,0.000102
FILLER_83_623,VSS,Metal1,306.4860,332.1790,0.000097
FILLER_83_616,VSS,Metal1,303.1260,332.1790,0.000087
FILLER_83_609,VSS,Metal1,299.7660,332.1790,0.000087
FILLER_83_602,VSS,Metal1,296.4060,332.1790,0.000082
FILLER_83_580,VSS,Metal1,284.6400,332.6400,0.000032
FILLER_83_573,VSS,Metal1,282.4860,332.1790,0.000021
FILLER_83_566,VSS,Metal1,279.1260,332.1790,0.000020
FILLER_83_508,VSS,Metal1,251.2860,332.1790,0.000002
FILLER_83_501,VSS,Metal1,247.9260,332.1790,0.000002
FILLER_83_495,VSS,Metal1,243.8400,332.6400,0.000002
FILLER_83_491,VSS,Metal1,242.3880,332.2630,0.000002
FILLER_83_479,VSS,Metal1,235.9200,332.6400,0.000003
FILLER_83_472,VSS,Metal1,234.0060,332.1790,0.000003
FILLER_83_465,VSS,Metal1,230.6460,332.1790,0.000003
FILLER_83_434,VSS,Metal1,214.5600,332.6400,0.000002
FILLER_83_427,VSS,Metal1,212.4060,332.1790,0.000002
FILLER_83_422,VSS,Metal1,208.5600,332.6400,0.000002
FILLER_83_398,VSS,Metal1,197.2800,332.6400,0.000001
FILLER_83_394,VSS,Metal1,195.8280,332.2630,0.000001
FILLER_83_374,VSS,Metal1,185.5200,332.6400,0.000001
FILLER_83_367,VSS,Metal1,183.6060,332.1790,0.000000
FILLER_83_356,VSS,Metal1,176.8800,332.6400,0.000000
FILLER_83_338,VSS,Metal1,168.2400,332.6400,0.000002
FILLER_83_336,VSS,Metal1,167.5200,332.6400,0.000002
FILLER_83_330,VSS,Metal1,164.4000,332.6400,0.000002
FILLER_83_326,VSS,Metal1,163.1880,332.2630,0.000002
FILLER_83_320,VSS,Metal1,159.6000,332.6400,0.000002
FILLER_83_316,VSS,Metal1,158.3880,332.2630,0.000002
FILLER_83_309,VSS,Metal1,155.7660,332.1790,0.000002
FILLER_83_300,VSS,Metal1,150.0000,332.6400,0.000006
FILLER_83_296,VSS,Metal1,148.7880,332.2630,0.000006
FILLER_83_285,VSS,Metal1,142.8000,332.6400,0.000006
FILLER_83_278,VSS,Metal1,140.8860,332.1790,0.000006
FILLER_83_271,VSS,Metal1,137.5260,332.1790,0.000006
FILLER_83_264,VSS,Metal1,134.1660,332.1790,0.000006
FILLER_83_257,VSS,Metal1,130.8060,332.1790,0.000006
FILLER_83_250,VSS,Metal1,127.4460,332.1790,0.000006
FILLER_83_244,VSS,Metal1,123.1200,332.6400,0.000006
FILLER_83_222,VSS,Metal1,112.5600,332.6400,0.000006
FILLER_83_215,VSS,Metal1,110.6460,332.1790,0.000006
FILLER_83_187,VSS,Metal1,95.7600,332.6400,0.000008
FILLER_83_185,VSS,Metal1,95.0400,332.6400,0.000009
FILLER_83_178,VSS,Metal1,92.8860,332.1790,0.000009
FILLER_83_171,VSS,Metal1,89.5260,332.1790,0.000016
FILLER_83_164,VSS,Metal1,86.1660,332.1790,0.000032
FILLER_83_157,VSS,Metal1,82.8060,332.1790,0.000032
FILLER_83_137,VSS,Metal1,72.0000,332.6400,0.000042
FILLER_83_133,VSS,Metal1,70.5480,332.2630,0.000042
FILLER_83_128,VSS,Metal1,67.4400,332.6400,0.000042
FILLER_83_123,VSS,Metal1,65.0400,332.6400,0.000038
FILLER_83_121,VSS,Metal1,64.3200,332.6400,0.000038
FILLER_83_111,VSS,Metal1,60.7260,332.1790,0.000035
FILLER_83_65,VSS,Metal1,37.9080,332.2630,0.000013
FILLER_83_58,VSS,Metal1,35.2860,332.1790,0.000009
FILLER_83_51,VSS,Metal1,31.9260,332.1790,0.000009
FILLER_83_39,VSS,Metal1,24.9600,332.6400,0.000003
FILLER_83_35,VSS,Metal1,23.5080,332.2630,0.000003
FILLER_83_29,VSS,Metal1,19.9200,332.6400,0.000003
FILLER_83_27,VSS,Metal1,19.2000,332.6400,0.000003
FILLER_82_1048,VSS,Metal1,509.0400,325.0800,0.000025
FILLER_82_1046,VSS,Metal1,508.3200,325.0800,0.000025
FILLER_82_1039,VSS,Metal1,506.1660,325.5400,0.000025
FILLER_82_1032,VSS,Metal1,502.8060,325.5400,0.000025
FILLER_82_1021,VSS,Metal1,497.5260,325.5400,0.000023
FILLER_82_1016,VSS,Metal1,493.6800,325.0800,0.000022
FILLER_82_1006,VSS,Metal1,489.1200,325.0800,0.000022
FILLER_82_990,VSS,Metal1,482.6460,325.5400,0.000013
FILLER_82_983,VSS,Metal1,479.2860,325.5400,0.000004
FILLER_82_976,VSS,Metal1,475.9260,325.5400,0.000014
FILLER_82_921,VSS,Metal1,448.0800,325.0800,0.000027
FILLER_82_919,VSS,Metal1,447.3600,325.0800,0.000027
FILLER_82_913,VSS,Metal1,444.2400,325.0800,0.000027
FILLER_82_909,VSS,Metal1,443.0280,325.4560,0.000028
FILLER_82_902,VSS,Metal1,440.4060,325.5400,0.000028
FILLER_82_895,VSS,Metal1,437.0460,325.5400,0.000028
FILLER_82_890,VSS,Metal1,433.2000,325.0800,0.000028
FILLER_82_884,VSS,Metal1,430.5600,325.0800,0.000027
FILLER_82_875,VSS,Metal1,426.0000,325.0800,0.000023
FILLER_82_868,VSS,Metal1,424.0860,325.5400,0.000016
FILLER_82_864,VSS,Metal1,420.7200,325.0800,0.000016
FILLER_82_860,VSS,Metal1,419.5080,325.4560,0.000016
FILLER_82_825,VSS,Metal1,402.0000,325.0800,0.000010
FILLER_82_821,VSS,Metal1,400.7880,325.4560,0.000014
FILLER_82_800,VSS,Metal1,390.0000,325.0800,0.000026
FILLER_82_798,VSS,Metal1,389.2800,325.0800,0.000026
FILLER_82_791,VSS,Metal1,387.1260,325.5400,0.000029
FILLER_82_784,VSS,Metal1,382.5600,325.0800,0.000030
FILLER_82_780,VSS,Metal1,381.1080,325.4560,0.000030
FILLER_82_761,VSS,Metal1,371.5200,325.0800,0.000029
FILLER_82_754,VSS,Metal1,369.3660,325.5400,0.000029
FILLER_82_744,VSS,Metal1,363.3600,325.0800,0.000028
FILLER_82_740,VSS,Metal1,361.9080,325.4560,0.000026
FILLER_82_734,VSS,Metal1,358.5600,325.0800,0.000023
FILLER_82_727,VSS,Metal1,356.4060,325.5400,0.000023
FILLER_82_720,VSS,Metal1,353.0460,325.5400,0.000023
FILLER_82_715,VSS,Metal1,349.2000,325.0800,0.000023
FILLER_82_711,VSS,Metal1,347.9880,325.4560,0.000014
FILLER_82_697,VSS,Metal1,340.8000,325.0800,0.000012
FILLER_82_690,VSS,Metal1,338.6460,325.5400,0.000012
FILLER_82_683,VSS,Metal1,335.2860,325.5400,0.000012
FILLER_82_652,VSS,Metal1,318.9600,325.0800,0.000169
FILLER_82_636,VSS,Metal1,311.2800,325.0800,0.000197
FILLER_82_634,VSS,Metal1,310.5600,325.0800,0.000197
FILLER_82_629,VSS,Metal1,307.9200,325.0800,0.000196
FILLER_82_625,VSS,Metal1,306.7080,325.4560,0.000196
FILLER_82_617,VSS,Metal1,302.4000,325.0800,0.000193
FILLER_82_607,VSS,Metal1,298.0680,325.4560,0.000191
FILLER_82_600,VSS,Metal1,295.4460,325.5400,0.000188
FILLER_82_593,VSS,Metal1,292.0860,325.5400,0.000188
FILLER_82_573,VSS,Metal1,281.0400,325.0800,0.000058
FILLER_82_566,VSS,Metal1,279.1260,325.5400,0.000058
FILLER_82_557,VSS,Metal1,273.3600,325.0800,0.000018
FILLER_82_525,VSS,Metal1,258.2400,325.0800,0.000015
FILLER_82_518,VSS,Metal1,256.0860,325.5400,0.000013
FILLER_82_511,VSS,Metal1,252.7260,325.5400,0.000003
FILLER_82_504,VSS,Metal1,249.3660,325.5400,0.000003
FILLER_82_493,VSS,Metal1,242.8800,325.0800,0.000003
FILLER_82_486,VSS,Metal1,240.7260,325.5400,0.000003
FILLER_82_479,VSS,Metal1,237.3660,325.5400,0.000004
FILLER_82_473,VSS,Metal1,233.0400,325.0800,0.000004
FILLER_82_454,VSS,Metal1,224.6280,325.4560,0.000006
FILLER_82_447,VSS,Metal1,222.0060,325.5400,0.000006
FILLER_82_441,VSS,Metal1,217.9200,325.0800,0.000006
FILLER_82_434,VSS,Metal1,215.7660,325.5400,0.000006
FILLER_82_427,VSS,Metal1,212.4060,325.5400,0.000006
FILLER_82_415,VSS,Metal1,205.4400,325.0800,0.000006
FILLER_82_408,VSS,Metal1,203.2860,325.5400,0.000006
FILLER_82_394,VSS,Metal1,195.1200,325.0800,0.000005
FILLER_82_392,VSS,Metal1,194.4000,325.0800,0.000005
FILLER_82_384,VSS,Metal1,191.0280,325.4560,0.000002
FILLER_82_373,VSS,Metal1,186.4860,325.5400,0.000001
FILLER_82_357,VSS,Metal1,178.0680,325.4560,0.000000
FILLER_82_350,VSS,Metal1,175.4460,325.5400,0.000000
FILLER_82_343,VSS,Metal1,172.0860,325.5400,0.000001
FILLER_82_336,VSS,Metal1,168.7260,325.5400,0.000001
FILLER_82_329,VSS,Metal1,165.3660,325.5400,0.000002
FILLER_82_313,VSS,Metal1,156.2400,325.0800,0.000002
FILLER_82_306,VSS,Metal1,154.3260,325.5400,0.000004
FILLER_82_301,VSS,Metal1,150.4800,325.0800,0.000004
FILLER_82_299,VSS,Metal1,149.7600,325.0800,0.000004
FILLER_82_292,VSS,Metal1,147.6060,325.5400,0.000004
FILLER_82_285,VSS,Metal1,143.0400,325.0800,0.000004
FILLER_82_278,VSS,Metal1,140.8860,325.5400,0.000004
FILLER_82_266,VSS,Metal1,133.9200,325.0800,0.000004
FILLER_82_262,VSS,Metal1,132.4680,325.4560,0.000004
FILLER_82_247,VSS,Metal1,124.5600,325.0800,0.000004
FILLER_82_240,VSS,Metal1,121.4400,325.0800,0.000004
FILLER_82_233,VSS,Metal1,119.2860,325.5400,0.000004
FILLER_82_226,VSS,Metal1,115.9260,325.5400,0.000004
FILLER_82_221,VSS,Metal1,112.0800,325.0800,0.000004
FILLER_82_192,VSS,Metal1,98.4000,325.0800,0.000015
FILLER_82_112,VSS,Metal1,60.0000,325.0800,0.000068
FILLER_82_108,VSS,Metal1,58.5480,325.4560,0.000065
FILLER_82_101,VSS,Metal1,55.9260,325.5400,0.000060
FILLER_82_94,VSS,Metal1,52.5660,325.5400,0.000060
FILLER_82_87,VSS,Metal1,49.2060,325.5400,0.000059
FILLER_82_75,VSS,Metal1,43.4460,325.5400,0.000035
FILLER_82_68,VSS,Metal1,40.0860,325.5400,0.000020
FILLER_82_61,VSS,Metal1,36.7260,325.5400,0.000016
FILLER_82_54,VSS,Metal1,33.3660,325.5400,0.000015
FILLER_82_46,VSS,Metal1,28.7880,325.4560,0.000015
FILLER_82_39,VSS,Metal1,26.1660,325.5400,0.000009
FILLER_82_32,VSS,Metal1,22.8060,325.5400,0.000009
FILLER_82_23,VSS,Metal1,17.0400,325.0800,0.000009
FILLER_82_21,VSS,Metal1,16.3200,325.0800,0.000009
FILLER_82_14,VSS,Metal1,14.1660,325.5400,0.000009
FILLER_82_7,VSS,Metal1,10.8060,325.5400,0.000009
FILLER_82_0,VSS,Metal1,7.4460,325.5400,0.000009
FILLER_81_1048,VSS,Metal1,509.0400,325.0800,0.000025
FILLER_81_1046,VSS,Metal1,508.3200,325.0800,0.000025
FILLER_81_1039,VSS,Metal1,506.1660,324.6190,0.000025
FILLER_81_1035,VSS,Metal1,502.8000,325.0800,0.000025
FILLER_81_1028,VSS,Metal1,500.8860,324.6190,0.000025
FILLER_81_995,VSS,Metal1,483.6000,325.0800,0.000013
FILLER_81_991,VSS,Metal1,482.3880,324.7030,0.000013
FILLER_81_984,VSS,Metal1,479.7660,324.6190,0.000004
FILLER_81_977,VSS,Metal1,476.4060,324.6190,0.000014
FILLER_81_963,VSS,Metal1,468.2400,325.0800,0.000015
FILLER_81_951,VSS,Metal1,463.1880,324.7030,0.000015
FILLER_81_947,VSS,Metal1,460.5600,325.0800,0.000024
FILLER_81_943,VSS,Metal1,459.3480,324.7030,0.000026
FILLER_81_936,VSS,Metal1,456.7260,324.6190,0.000026
FILLER_81_917,VSS,Metal1,446.1600,325.0800,0.000027
FILLER_81_913,VSS,Metal1,444.9480,324.7030,0.000027
FILLER_81_880,VSS,Metal1,428.4000,325.0800,0.000027
FILLER_81_876,VSS,Metal1,427.1880,324.7030,0.000027
FILLER_81_847,VSS,Metal1,412.8000,325.0800,0.000016
FILLER_81_843,VSS,Metal1,411.3480,324.7030,0.000016
FILLER_81_836,VSS,Metal1,408.7260,324.6190,0.000016
FILLER_81_831,VSS,Metal1,405.1200,325.0800,0.000016
FILLER_81_824,VSS,Metal1,402.9660,324.6190,0.000010
FILLER_81_817,VSS,Metal1,398.4000,325.0800,0.000015
FILLER_81_806,VSS,Metal1,394.3260,324.6190,0.000024
FILLER_81_801,VSS,Metal1,390.4800,325.0800,0.000025
FILLER_81_796,VSS,Metal1,388.0800,325.0800,0.000029
FILLER_81_794,VSS,Metal1,387.3600,325.0800,0.000029
FILLER_81_782,VSS,Metal1,381.6000,325.0800,0.000030
FILLER_81_778,VSS,Metal1,380.1480,324.7030,0.000030
FILLER_81_771,VSS,Metal1,377.5260,324.6190,0.000030
FILLER_81_764,VSS,Metal1,374.1660,324.6190,0.000030
FILLER_81_757,VSS,Metal1,370.8060,324.6190,0.000029
FILLER_81_750,VSS,Metal1,367.4460,324.6190,0.000029
FILLER_81_743,VSS,Metal1,364.0860,324.6190,0.000028
FILLER_81_736,VSS,Metal1,360.7260,324.6190,0.000026
FILLER_81_729,VSS,Metal1,357.3660,324.6190,0.000023
FILLER_81_722,VSS,Metal1,354.0060,324.6190,0.000023
FILLER_81_715,VSS,Metal1,350.6460,324.6190,0.000023
FILLER_81_708,VSS,Metal1,347.2860,324.6190,0.000014
FILLER_81_701,VSS,Metal1,343.9260,324.6190,0.000013
FILLER_81_694,VSS,Metal1,340.5660,324.6190,0.000012
FILLER_81_687,VSS,Metal1,337.2060,324.6190,0.000012
FILLER_81_680,VSS,Metal1,333.8460,324.6190,0.000012
FILLER_81_674,VSS,Metal1,329.5200,325.0800,0.000007
FILLER_81_662,VSS,Metal1,325.2060,324.6190,0.000012
FILLER_81_657,VSS,Metal1,321.3600,325.0800,0.000166
FILLER_81_653,VSS,Metal1,320.1480,324.7030,0.000167
FILLER_81_646,VSS,Metal1,317.5260,324.6190,0.000169
FILLER_81_630,VSS,Metal1,309.8460,324.6190,0.000197
FILLER_81_623,VSS,Metal1,305.2800,325.0800,0.000196
FILLER_81_602,VSS,Metal1,295.2000,325.0800,0.000188
FILLER_81_598,VSS,Metal1,293.7480,324.7030,0.000188
FILLER_81_574,VSS,Metal1,281.5200,325.0800,0.000058
FILLER_81_570,VSS,Metal1,280.3080,324.7030,0.000058
FILLER_81_563,VSS,Metal1,277.6860,324.6190,0.000057
FILLER_81_558,VSS,Metal1,273.8400,325.0800,0.000020
FILLER_81_551,VSS,Metal1,271.9260,324.6190,0.000018
FILLER_81_544,VSS,Metal1,268.5660,324.6190,0.000018
FILLER_81_535,VSS,Metal1,263.5080,324.7030,0.000017
FILLER_81_529,VSS,Metal1,259.9200,325.0800,0.000017
FILLER_81_525,VSS,Metal1,258.7080,324.7030,0.000015
FILLER_81_518,VSS,Metal1,256.0860,324.6190,0.000013
FILLER_81_506,VSS,Metal1,249.5880,324.7030,0.000003
FILLER_81_499,VSS,Metal1,246.9660,324.6190,0.000003
FILLER_81_493,VSS,Metal1,242.6400,325.0800,0.000003
FILLER_81_491,VSS,Metal1,241.9200,325.0800,0.000003
FILLER_81_478,VSS,Metal1,235.4400,325.0800,0.000004
FILLER_81_476,VSS,Metal1,234.7200,325.0800,0.000004
FILLER_81_460,VSS,Metal1,227.0400,325.0800,0.000006
FILLER_81_453,VSS,Metal1,224.8860,324.6190,0.000006
FILLER_81_430,VSS,Metal1,212.6400,325.0800,0.000006
FILLER_81_420,VSS,Metal1,207.8400,325.0800,0.000006
FILLER_81_413,VSS,Metal1,205.6860,324.6190,0.000006
FILLER_81_406,VSS,Metal1,202.3260,324.6190,0.000006
FILLER_81_374,VSS,Metal1,186.9660,324.6190,0.000001
FILLER_81_346,VSS,Metal1,172.3200,325.0800,0.000001
FILLER_81_337,VSS,Metal1,168.4680,324.7030,0.000001
FILLER_81_330,VSS,Metal1,164.6400,325.0800,0.000002
FILLER_81_313,VSS,Metal1,157.6860,324.6190,0.000002
FILLER_81_306,VSS,Metal1,152.8800,325.0800,0.000004
FILLER_81_294,VSS,Metal1,147.1200,325.0800,0.000004
FILLER_81_292,VSS,Metal1,146.4000,325.0800,0.000004
FILLER_81_281,VSS,Metal1,140.8800,325.0800,0.000004
FILLER_81_274,VSS,Metal1,137.7600,325.0800,0.000004
FILLER_81_263,VSS,Metal1,132.4800,325.0800,0.000004
FILLER_81_254,VSS,Metal1,127.9200,325.0800,0.000004
FILLER_81_252,VSS,Metal1,127.2000,325.0800,0.000004
FILLER_81_247,VSS,Metal1,124.5600,325.0800,0.000004
FILLER_81_245,VSS,Metal1,123.8400,325.0800,0.000004
FILLER_81_238,VSS,Metal1,121.6860,324.6190,0.000004
FILLER_81_231,VSS,Metal1,118.3260,324.6190,0.000004
FILLER_81_226,VSS,Metal1,114.4800,325.0800,0.000004
FILLER_81_224,VSS,Metal1,113.7600,325.0800,0.000004
FILLER_81_217,VSS,Metal1,111.6060,324.6190,0.000004
FILLER_81_210,VSS,Metal1,108.2460,324.6190,0.000004
FILLER_81_203,VSS,Metal1,104.8860,324.6190,0.000004
FILLER_81_197,VSS,Metal1,100.8000,325.0800,0.000004
FILLER_81_183,VSS,Metal1,94.0800,325.0800,0.000117
FILLER_81_179,VSS,Metal1,92.6280,324.7030,0.000117
FILLER_81_172,VSS,Metal1,90.0060,324.6190,0.000117
FILLER_81_165,VSS,Metal1,86.6460,324.6190,0.000117
FILLER_81_160,VSS,Metal1,82.8000,325.0800,0.000117
FILLER_81_155,VSS,Metal1,80.4000,325.0800,0.000107
FILLER_81_153,VSS,Metal1,79.6800,325.0800,0.000106
FILLER_81_146,VSS,Metal1,77.5260,324.6190,0.000106
FILLER_81_141,VSS,Metal1,73.6800,325.0800,0.000085
FILLER_81_139,VSS,Metal1,72.9600,325.0800,0.000085
FILLER_81_132,VSS,Metal1,70.8060,324.6190,0.000085
FILLER_81_126,VSS,Metal1,66.4800,325.0800,0.000085
FILLER_81_119,VSS,Metal1,64.5660,324.6190,0.000085
FILLER_81_112,VSS,Metal1,61.2060,324.6190,0.000068
FILLER_81_107,VSS,Metal1,57.3600,325.0800,0.000060
FILLER_81_103,VSS,Metal1,56.1480,324.7030,0.000060
FILLER_81_96,VSS,Metal1,53.5260,324.6190,0.000060
FILLER_81_81,VSS,Metal1,44.8800,325.0800,0.000035
FILLER_81_76,VSS,Metal1,42.4800,325.0800,0.000035
FILLER_81_72,VSS,Metal1,41.2680,324.7030,0.000020
FILLER_81_0,VSS,Metal1,6.7080,324.7030,0.000009
FILLER_80_1021,VSS,Metal1,496.0800,317.5200,0.000050
FILLER_80_1019,VSS,Metal1,495.3600,317.5200,0.000050
FILLER_80_1014,VSS,Metal1,492.7200,317.5200,0.000036
FILLER_80_1010,VSS,Metal1,491.5080,317.8960,0.000033
FILLER_80_1004,VSS,Metal1,487.9200,317.5200,0.000026
FILLER_80_997,VSS,Metal1,486.0060,317.9800,0.000024
FILLER_80_990,VSS,Metal1,482.6460,317.9800,0.000013
FILLER_80_971,VSS,Metal1,472.0800,317.5200,0.000017
FILLER_80_969,VSS,Metal1,471.3600,317.5200,0.000031
FILLER_80_959,VSS,Metal1,466.3200,317.5200,0.000065
FILLER_80_952,VSS,Metal1,464.4060,317.9800,0.000065
FILLER_80_945,VSS,Metal1,461.0460,317.9800,0.000065
FILLER_80_938,VSS,Metal1,457.6860,317.9800,0.000065
FILLER_80_931,VSS,Metal1,454.3260,317.9800,0.000066
FILLER_80_921,VSS,Metal1,448.0800,317.5200,0.000066
FILLER_80_917,VSS,Metal1,446.8680,317.8960,0.000066
FILLER_80_910,VSS,Metal1,444.2460,317.9800,0.000069
FILLER_80_903,VSS,Metal1,440.8860,317.9800,0.000080
FILLER_80_898,VSS,Metal1,437.2800,317.5200,0.000090
FILLER_80_891,VSS,Metal1,435.1260,317.9800,0.000099
FILLER_80_878,VSS,Metal1,427.4400,317.5200,0.000102
FILLER_80_876,VSS,Metal1,426.7200,317.5200,0.000102
