Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_134_413,VSS,Metal1,205.6860,522.1000,0.000001
FILLER_134_406,VSS,Metal1,202.3260,522.1000,0.000001
FILLER_134_399,VSS,Metal1,198.9660,522.1000,0.000001
FILLER_134_392,VSS,Metal1,195.6060,522.1000,0.000001
FILLER_134_385,VSS,Metal1,192.2460,522.1000,0.000001
FILLER_134_378,VSS,Metal1,188.8860,522.1000,0.000000
FILLER_134_371,VSS,Metal1,185.5260,522.1000,0.000000
FILLER_134_364,VSS,Metal1,182.1660,522.1000,0.000000
FILLER_134_357,VSS,Metal1,178.8060,522.1000,0.000000
FILLER_134_350,VSS,Metal1,175.4460,522.1000,0.000000
FILLER_134_343,VSS,Metal1,172.0860,522.1000,0.000000
FILLER_134_336,VSS,Metal1,168.7260,522.1000,0.000000
FILLER_134_329,VSS,Metal1,165.3660,522.1000,0.000000
FILLER_134_322,VSS,Metal1,162.0060,522.1000,0.000000
FILLER_134_315,VSS,Metal1,158.6460,522.1000,0.000001
FILLER_134_308,VSS,Metal1,155.2860,522.1000,0.000001
FILLER_134_301,VSS,Metal1,151.9260,522.1000,0.000001
FILLER_134_294,VSS,Metal1,148.5660,522.1000,0.000001
FILLER_134_287,VSS,Metal1,145.2060,522.1000,0.000001
FILLER_134_280,VSS,Metal1,141.8460,522.1000,0.000001
FILLER_134_273,VSS,Metal1,138.4860,522.1000,0.000001
FILLER_134_266,VSS,Metal1,135.1260,522.1000,0.000001
FILLER_134_259,VSS,Metal1,131.7660,522.1000,0.000001
FILLER_134_252,VSS,Metal1,128.4060,522.1000,0.000001
FILLER_134_245,VSS,Metal1,125.0460,522.1000,0.000001
FILLER_134_238,VSS,Metal1,121.6860,522.1000,0.000001
FILLER_134_231,VSS,Metal1,118.3260,522.1000,0.000001
FILLER_134_224,VSS,Metal1,114.9660,522.1000,0.000000
FILLER_134_217,VSS,Metal1,111.6060,522.1000,0.000000
FILLER_134_210,VSS,Metal1,108.2460,522.1000,0.000000
FILLER_134_203,VSS,Metal1,104.8860,522.1000,0.000000
FILLER_134_196,VSS,Metal1,101.5260,522.1000,0.000000
FILLER_134_189,VSS,Metal1,98.1660,522.1000,0.000000
FILLER_134_182,VSS,Metal1,94.8060,522.1000,0.000000
FILLER_134_175,VSS,Metal1,91.4460,522.1000,0.000000
FILLER_134_168,VSS,Metal1,88.0860,522.1000,0.000000
FILLER_134_161,VSS,Metal1,84.7260,522.1000,0.000001
FILLER_134_154,VSS,Metal1,81.3660,522.1000,0.000001
FILLER_134_147,VSS,Metal1,78.0060,522.1000,0.000001
FILLER_134_140,VSS,Metal1,74.6460,522.1000,0.000001
FILLER_134_133,VSS,Metal1,71.2860,522.1000,0.000001
FILLER_134_126,VSS,Metal1,67.9260,522.1000,0.000001
FILLER_134_119,VSS,Metal1,64.5660,522.1000,0.000001
FILLER_134_112,VSS,Metal1,61.2060,522.1000,0.000001
FILLER_134_105,VSS,Metal1,57.8460,522.1000,0.000001
FILLER_134_98,VSS,Metal1,54.4860,522.1000,0.000001
FILLER_134_91,VSS,Metal1,51.1260,522.1000,0.000001
FILLER_134_84,VSS,Metal1,47.7660,522.1000,0.000001
FILLER_134_77,VSS,Metal1,44.4060,522.1000,0.000001
FILLER_134_70,VSS,Metal1,41.0460,522.1000,0.000001
FILLER_134_63,VSS,Metal1,37.6860,522.1000,0.000000
FILLER_134_56,VSS,Metal1,34.3260,522.1000,0.000000
FILLER_134_49,VSS,Metal1,30.9660,522.1000,0.000000
FILLER_134_42,VSS,Metal1,27.6060,522.1000,0.000000
FILLER_134_35,VSS,Metal1,24.2460,522.1000,0.000000
FILLER_134_28,VSS,Metal1,20.8860,522.1000,0.000000
FILLER_134_21,VSS,Metal1,17.5260,522.1000,0.000000
FILLER_134_14,VSS,Metal1,14.1660,522.1000,0.000000
FILLER_134_7,VSS,Metal1,10.8060,522.1000,0.000000
FILLER_134_0,VSS,Metal1,7.4460,522.1000,0.000000
FILLER_133_1069,VSS,Metal1,519.1200,521.6400,0.000000
FILLER_133_1065,VSS,Metal1,517.9080,521.2630,0.000000
FILLER_133_1058,VSS,Metal1,515.2860,521.1790,0.000000
FILLER_133_1051,VSS,Metal1,511.9260,521.1790,0.000000
FILLER_133_1044,VSS,Metal1,508.5660,521.1790,0.000000
FILLER_133_1037,VSS,Metal1,505.2060,521.1790,0.000000
FILLER_133_1030,VSS,Metal1,501.8460,521.1790,0.000000
FILLER_133_1023,VSS,Metal1,498.4860,521.1790,0.000000
FILLER_133_1016,VSS,Metal1,495.1260,521.1790,0.000000
FILLER_133_1009,VSS,Metal1,491.7660,521.1790,0.000000
FILLER_133_1002,VSS,Metal1,488.4060,521.1790,0.000000
FILLER_133_995,VSS,Metal1,485.0460,521.1790,0.000000
FILLER_133_988,VSS,Metal1,481.6860,521.1790,0.000000
FILLER_133_981,VSS,Metal1,478.3260,521.1790,0.000000
FILLER_133_974,VSS,Metal1,474.9660,521.1790,0.000000
FILLER_133_967,VSS,Metal1,471.6060,521.1790,0.000000
FILLER_133_960,VSS,Metal1,468.2460,521.1790,0.000000
FILLER_133_953,VSS,Metal1,464.8860,521.1790,0.000000
FILLER_133_946,VSS,Metal1,461.5260,521.1790,0.000000
FILLER_133_939,VSS,Metal1,458.1660,521.1790,0.000000
FILLER_133_932,VSS,Metal1,454.8060,521.1790,0.000000
FILLER_133_925,VSS,Metal1,451.4460,521.1790,0.000000
FILLER_133_918,VSS,Metal1,448.0860,521.1790,0.000000
FILLER_133_911,VSS,Metal1,444.7260,521.1790,0.000000
FILLER_133_904,VSS,Metal1,441.3660,521.1790,0.000000
FILLER_133_897,VSS,Metal1,438.0060,521.1790,0.000000
FILLER_133_890,VSS,Metal1,434.6460,521.1790,0.000000
FILLER_133_883,VSS,Metal1,431.2860,521.1790,0.000000
FILLER_133_876,VSS,Metal1,427.9260,521.1790,0.000000
FILLER_133_869,VSS,Metal1,424.5660,521.1790,0.000000
FILLER_133_862,VSS,Metal1,421.2060,521.1790,0.000000
FILLER_133_855,VSS,Metal1,417.8460,521.1790,0.000000
FILLER_133_848,VSS,Metal1,414.4860,521.1790,0.000000
FILLER_133_841,VSS,Metal1,411.1260,521.1790,0.000000
FILLER_133_834,VSS,Metal1,407.7660,521.1790,0.000000
FILLER_133_827,VSS,Metal1,404.4060,521.1790,0.000000
FILLER_133_820,VSS,Metal1,401.0460,521.1790,0.000000
FILLER_133_813,VSS,Metal1,397.6860,521.1790,0.000000
FILLER_133_806,VSS,Metal1,394.3260,521.1790,0.000001
FILLER_133_799,VSS,Metal1,390.9660,521.1790,0.000001
FILLER_133_792,VSS,Metal1,387.6060,521.1790,0.000001
FILLER_133_785,VSS,Metal1,384.2460,521.1790,0.000001
FILLER_133_778,VSS,Metal1,380.8860,521.1790,0.000001
FILLER_133_771,VSS,Metal1,377.5260,521.1790,0.000001
FILLER_133_764,VSS,Metal1,374.1660,521.1790,0.000002
FILLER_133_757,VSS,Metal1,370.8060,521.1790,0.000002
FILLER_133_750,VSS,Metal1,367.4460,521.1790,0.000002
FILLER_133_743,VSS,Metal1,364.0860,521.1790,0.000002
FILLER_133_736,VSS,Metal1,360.7260,521.1790,0.000002
FILLER_133_729,VSS,Metal1,357.3660,521.1790,0.000002
FILLER_133_722,VSS,Metal1,354.0060,521.1790,0.000002
FILLER_133_715,VSS,Metal1,350.6460,521.1790,0.000002
FILLER_133_708,VSS,Metal1,347.2860,521.1790,0.000002
FILLER_133_701,VSS,Metal1,343.9260,521.1790,0.000002
FILLER_133_694,VSS,Metal1,340.5660,521.1790,0.000002
FILLER_133_687,VSS,Metal1,337.2060,521.1790,0.000002
FILLER_133_680,VSS,Metal1,333.8460,521.1790,0.000002
FILLER_133_673,VSS,Metal1,330.4860,521.1790,0.000002
FILLER_133_666,VSS,Metal1,327.1260,521.1790,0.000001
FILLER_133_659,VSS,Metal1,323.7660,521.1790,0.000001
FILLER_133_652,VSS,Metal1,320.4060,521.1790,0.000001
FILLER_133_645,VSS,Metal1,317.0460,521.1790,0.000001
FILLER_133_638,VSS,Metal1,313.6860,521.1790,0.000002
FILLER_133_631,VSS,Metal1,310.3260,521.1790,0.000002
FILLER_133_624,VSS,Metal1,306.9660,521.1790,0.000002
FILLER_133_617,VSS,Metal1,303.6060,521.1790,0.000002
FILLER_133_610,VSS,Metal1,300.2460,521.1790,0.000003
FILLER_133_596,VSS,Metal1,292.3200,521.6400,0.000003
FILLER_133_587,VSS,Metal1,287.7600,521.6400,0.000003
FILLER_133_585,VSS,Metal1,287.0400,521.6400,0.000003
FILLER_133_579,VSS,Metal1,284.1600,521.6400,0.000003
FILLER_133_575,VSS,Metal1,282.7080,521.2630,0.000003
FILLER_133_568,VSS,Metal1,280.0860,521.1790,0.000003
FILLER_133_561,VSS,Metal1,276.7260,521.1790,0.000002
FILLER_133_554,VSS,Metal1,273.3660,521.1790,0.000002
FILLER_133_547,VSS,Metal1,270.0060,521.1790,0.000002
FILLER_133_540,VSS,Metal1,266.6460,521.1790,0.000002
FILLER_133_533,VSS,Metal1,263.2860,521.1790,0.000001
FILLER_133_526,VSS,Metal1,259.9260,521.1790,0.000001
FILLER_133_519,VSS,Metal1,256.5660,521.1790,0.000000
FILLER_133_512,VSS,Metal1,253.2060,521.1790,0.000000
FILLER_133_505,VSS,Metal1,249.8460,521.1790,0.000000
FILLER_133_498,VSS,Metal1,246.4860,521.1790,0.000000
FILLER_133_491,VSS,Metal1,243.1260,521.1790,0.000000
FILLER_133_484,VSS,Metal1,239.7660,521.1790,0.000001
FILLER_133_477,VSS,Metal1,236.4060,521.1790,0.000001
FILLER_133_470,VSS,Metal1,233.0460,521.1790,0.000001
FILLER_133_463,VSS,Metal1,229.6860,521.1790,0.000001
FILLER_133_456,VSS,Metal1,226.3260,521.1790,0.000001
FILLER_133_449,VSS,Metal1,222.9660,521.1790,0.000001
FILLER_133_442,VSS,Metal1,219.6060,521.1790,0.000001
FILLER_133_435,VSS,Metal1,216.2460,521.1790,0.000001
FILLER_133_428,VSS,Metal1,212.8860,521.1790,0.000001
FILLER_133_421,VSS,Metal1,209.5260,521.1790,0.000001
FILLER_133_414,VSS,Metal1,206.1660,521.1790,0.000001
FILLER_133_407,VSS,Metal1,202.8060,521.1790,0.000001
FILLER_133_400,VSS,Metal1,199.4460,521.1790,0.000001
FILLER_133_393,VSS,Metal1,196.0860,521.1790,0.000001
FILLER_133_386,VSS,Metal1,192.7260,521.1790,0.000001
FILLER_133_379,VSS,Metal1,189.3660,521.1790,0.000000
FILLER_133_372,VSS,Metal1,186.0060,521.1790,0.000000
FILLER_133_365,VSS,Metal1,182.6460,521.1790,0.000000
FILLER_133_358,VSS,Metal1,179.2860,521.1790,0.000000
FILLER_133_351,VSS,Metal1,175.9260,521.1790,0.000000
FILLER_133_344,VSS,Metal1,172.5660,521.1790,0.000000
FILLER_133_337,VSS,Metal1,169.2060,521.1790,0.000000
FILLER_133_330,VSS,Metal1,165.8460,521.1790,0.000000
FILLER_133_323,VSS,Metal1,162.4860,521.1790,0.000000
FILLER_133_316,VSS,Metal1,159.1260,521.1790,0.000001
FILLER_133_309,VSS,Metal1,155.7660,521.1790,0.000001
FILLER_133_302,VSS,Metal1,152.4060,521.1790,0.000001
FILLER_133_295,VSS,Metal1,149.0460,521.1790,0.000001
FILLER_133_288,VSS,Metal1,145.6860,521.1790,0.000001
FILLER_133_281,VSS,Metal1,142.3260,521.1790,0.000001
FILLER_133_274,VSS,Metal1,138.9660,521.1790,0.000001
FILLER_133_267,VSS,Metal1,135.6060,521.1790,0.000001
FILLER_133_260,VSS,Metal1,132.2460,521.1790,0.000001
FILLER_133_253,VSS,Metal1,128.8860,521.1790,0.000001
FILLER_133_246,VSS,Metal1,125.5260,521.1790,0.000001
FILLER_133_239,VSS,Metal1,122.1660,521.1790,0.000001
FILLER_133_232,VSS,Metal1,118.8060,521.1790,0.000001
FILLER_133_225,VSS,Metal1,115.4460,521.1790,0.000000
FILLER_133_218,VSS,Metal1,112.0860,521.1790,0.000000
FILLER_133_211,VSS,Metal1,108.7260,521.1790,0.000000
FILLER_133_204,VSS,Metal1,105.3660,521.1790,0.000000
FILLER_133_197,VSS,Metal1,102.0060,521.1790,0.000000
FILLER_133_190,VSS,Metal1,98.6460,521.1790,0.000000
FILLER_133_183,VSS,Metal1,95.2860,521.1790,0.000000
FILLER_133_176,VSS,Metal1,91.9260,521.1790,0.000000
FILLER_133_169,VSS,Metal1,88.5660,521.1790,0.000000
FILLER_133_162,VSS,Metal1,85.2060,521.1790,0.000001
FILLER_133_155,VSS,Metal1,81.8460,521.1790,0.000001
FILLER_133_148,VSS,Metal1,78.4860,521.1790,0.000001
FILLER_133_141,VSS,Metal1,75.1260,521.1790,0.000001
FILLER_133_134,VSS,Metal1,71.7660,521.1790,0.000001
FILLER_133_127,VSS,Metal1,68.4060,521.1790,0.000001
FILLER_133_120,VSS,Metal1,65.0460,521.1790,0.000001
FILLER_133_113,VSS,Metal1,61.6860,521.1790,0.000001
FILLER_133_106,VSS,Metal1,58.3260,521.1790,0.000001
FILLER_133_99,VSS,Metal1,54.9660,521.1790,0.000001
FILLER_133_92,VSS,Metal1,51.6060,521.1790,0.000001
FILLER_133_85,VSS,Metal1,48.2460,521.1790,0.000001
FILLER_133_78,VSS,Metal1,44.8860,521.1790,0.000001
FILLER_133_71,VSS,Metal1,41.5260,521.1790,0.000001
FILLER_133_64,VSS,Metal1,38.1660,521.1790,0.000000
FILLER_133_57,VSS,Metal1,34.8060,521.1790,0.000000
FILLER_133_50,VSS,Metal1,31.4460,521.1790,0.000000
FILLER_133_43,VSS,Metal1,28.0860,521.1790,0.000000
FILLER_133_36,VSS,Metal1,24.7260,521.1790,0.000000
FILLER_133_29,VSS,Metal1,21.3660,521.1790,0.000000
FILLER_133_22,VSS,Metal1,18.0060,521.1790,0.000000
FILLER_133_15,VSS,Metal1,14.6460,521.1790,0.000000
FILLER_133_8,VSS,Metal1,11.2860,521.1790,0.000000
FILLER_132_1069,VSS,Metal1,519.1200,514.0800,0.000000
FILLER_132_1067,VSS,Metal1,518.4000,514.0800,0.000000
FILLER_132_1060,VSS,Metal1,516.2460,514.5400,0.000000
FILLER_132_1053,VSS,Metal1,512.8860,514.5400,0.000000
FILLER_132_1046,VSS,Metal1,509.5260,514.5400,0.000000
FILLER_132_1039,VSS,Metal1,506.1660,514.5400,0.000000
FILLER_132_1032,VSS,Metal1,502.8060,514.5400,0.000000
FILLER_132_1025,VSS,Metal1,499.4460,514.5400,0.000000
FILLER_132_1018,VSS,Metal1,496.0860,514.5400,0.000000
FILLER_132_1011,VSS,Metal1,492.7260,514.5400,0.000000
FILLER_132_1004,VSS,Metal1,489.3660,514.5400,0.000000
FILLER_132_997,VSS,Metal1,486.0060,514.5400,0.000000
FILLER_132_990,VSS,Metal1,482.6460,514.5400,0.000000
FILLER_132_983,VSS,Metal1,479.2860,514.5400,0.000000
FILLER_132_976,VSS,Metal1,475.9260,514.5400,0.000000
FILLER_132_969,VSS,Metal1,472.5660,514.5400,0.000000
FILLER_132_962,VSS,Metal1,469.2060,514.5400,0.000000
FILLER_132_955,VSS,Metal1,465.8460,514.5400,0.000000
FILLER_132_948,VSS,Metal1,462.4860,514.5400,0.000000
FILLER_132_941,VSS,Metal1,459.1260,514.5400,0.000000
FILLER_132_934,VSS,Metal1,455.7660,514.5400,0.000000
FILLER_132_927,VSS,Metal1,452.4060,514.5400,0.000000
FILLER_132_920,VSS,Metal1,449.0460,514.5400,0.000000
FILLER_132_913,VSS,Metal1,445.6860,514.5400,0.000000
FILLER_132_906,VSS,Metal1,442.3260,514.5400,0.000000
FILLER_132_899,VSS,Metal1,438.9660,514.5400,0.000000
FILLER_132_892,VSS,Metal1,435.6060,514.5400,0.000000
FILLER_132_885,VSS,Metal1,432.2460,514.5400,0.000001
FILLER_132_878,VSS,Metal1,428.8860,514.5400,0.000001
FILLER_132_871,VSS,Metal1,425.5260,514.5400,0.000001
FILLER_132_864,VSS,Metal1,422.1660,514.5400,0.000001
FILLER_132_857,VSS,Metal1,418.8060,514.5400,0.000001
FILLER_132_850,VSS,Metal1,415.4460,514.5400,0.000001
FILLER_132_843,VSS,Metal1,412.0860,514.5400,0.000001
FILLER_132_836,VSS,Metal1,408.7260,514.5400,0.000001
FILLER_132_829,VSS,Metal1,405.3660,514.5400,0.000001
FILLER_132_823,VSS,Metal1,401.2800,514.0800,0.000001
FILLER_132_819,VSS,Metal1,399.8280,514.4560,0.000001
FILLER_132_812,VSS,Metal1,397.2060,514.5400,0.000002
FILLER_132_805,VSS,Metal1,393.8460,514.5400,0.000003
FILLER_132_798,VSS,Metal1,390.4860,514.5400,0.000004
FILLER_132_791,VSS,Metal1,387.1260,514.5400,0.000005
FILLER_132_784,VSS,Metal1,383.7660,514.5400,0.000005
FILLER_132_777,VSS,Metal1,380.4060,514.5400,0.000005
FILLER_132_770,VSS,Metal1,377.0460,514.5400,0.000005
FILLER_132_764,VSS,Metal1,372.9600,514.0800,0.000005
FILLER_132_757,VSS,Metal1,370.8060,514.5400,0.000005
FILLER_132_750,VSS,Metal1,367.4460,514.5400,0.000005
FILLER_132_743,VSS,Metal1,364.0860,514.5400,0.000005
FILLER_132_736,VSS,Metal1,360.7260,514.5400,0.000005
FILLER_132_729,VSS,Metal1,357.3660,514.5400,0.000005
FILLER_132_722,VSS,Metal1,354.0060,514.5400,0.000005
FILLER_132_715,VSS,Metal1,350.6460,514.5400,0.000005
FILLER_132_708,VSS,Metal1,347.2860,514.5400,0.000005
FILLER_132_701,VSS,Metal1,343.9260,514.5400,0.000005
FILLER_132_694,VSS,Metal1,340.5660,514.5400,0.000005
FILLER_132_687,VSS,Metal1,337.2060,514.5400,0.000004
FILLER_132_680,VSS,Metal1,333.8460,514.5400,0.000004
FILLER_132_673,VSS,Metal1,330.4860,514.5400,0.000004
FILLER_132_666,VSS,Metal1,327.1260,514.5400,0.000004
FILLER_132_659,VSS,Metal1,323.7660,514.5400,0.000006
FILLER_132_652,VSS,Metal1,320.4060,514.5400,0.000013
FILLER_132_645,VSS,Metal1,317.0460,514.5400,0.000021
FILLER_132_638,VSS,Metal1,313.6860,514.5400,0.000023
FILLER_132_560,VSS,Metal1,276.2460,514.5400,0.000033
FILLER_132_553,VSS,Metal1,272.8860,514.5400,0.000033
FILLER_132_546,VSS,Metal1,269.5260,514.5400,0.000033
FILLER_132_532,VSS,Metal1,261.3600,514.0800,0.000022
FILLER_132_525,VSS,Metal1,259.4460,514.5400,0.000022
FILLER_132_518,VSS,Metal1,256.0860,514.5400,0.000022
FILLER_132_511,VSS,Metal1,252.7260,514.5400,0.000022
FILLER_132_504,VSS,Metal1,249.3660,514.5400,0.000016
FILLER_132_497,VSS,Metal1,246.0060,514.5400,0.000011
FILLER_132_490,VSS,Metal1,242.6460,514.5400,0.000011
FILLER_132_483,VSS,Metal1,239.2860,514.5400,0.000010
FILLER_132_476,VSS,Metal1,235.9260,514.5400,0.000010
FILLER_132_469,VSS,Metal1,232.5660,514.5400,0.000009
FILLER_132_462,VSS,Metal1,229.2060,514.5400,0.000009
FILLER_132_455,VSS,Metal1,225.8460,514.5400,0.000008
FILLER_132_448,VSS,Metal1,222.4860,514.5400,0.000008
FILLER_132_441,VSS,Metal1,219.1260,514.5400,0.000007
FILLER_132_434,VSS,Metal1,215.7660,514.5400,0.000007
FILLER_132_427,VSS,Metal1,212.4060,514.5400,0.000006
FILLER_132_420,VSS,Metal1,209.0460,514.5400,0.000006
FILLER_132_413,VSS,Metal1,205.6860,514.5400,0.000005
FILLER_132_406,VSS,Metal1,202.3260,514.5400,0.000005
FILLER_132_399,VSS,Metal1,198.9660,514.5400,0.000004
FILLER_132_392,VSS,Metal1,195.6060,514.5400,0.000004
FILLER_132_385,VSS,Metal1,192.2460,514.5400,0.000003
FILLER_132_378,VSS,Metal1,188.8860,514.5400,0.000003
FILLER_132_371,VSS,Metal1,185.5260,514.5400,0.000002
FILLER_132_364,VSS,Metal1,182.1660,514.5400,0.000002
FILLER_132_357,VSS,Metal1,178.8060,514.5400,0.000001
FILLER_132_350,VSS,Metal1,175.4460,514.5400,0.000001
FILLER_132_343,VSS,Metal1,172.0860,514.5400,0.000001
FILLER_132_336,VSS,Metal1,168.7260,514.5400,0.000001
FILLER_132_329,VSS,Metal1,165.3660,514.5400,0.000001
FILLER_132_322,VSS,Metal1,162.0060,514.5400,0.000001
FILLER_132_315,VSS,Metal1,158.6460,514.5400,0.000001
FILLER_132_308,VSS,Metal1,155.2860,514.5400,0.000001
FILLER_132_301,VSS,Metal1,151.9260,514.5400,0.000001
FILLER_132_294,VSS,Metal1,148.5660,514.5400,0.000001
FILLER_132_287,VSS,Metal1,145.2060,514.5400,0.000001
FILLER_132_280,VSS,Metal1,141.8460,514.5400,0.000001
FILLER_132_273,VSS,Metal1,138.4860,514.5400,0.000000
FILLER_132_266,VSS,Metal1,135.1260,514.5400,0.000000
FILLER_132_259,VSS,Metal1,131.7660,514.5400,0.000000
FILLER_132_252,VSS,Metal1,128.4060,514.5400,0.000000
FILLER_132_245,VSS,Metal1,125.0460,514.5400,0.000000
FILLER_132_238,VSS,Metal1,121.6860,514.5400,0.000000
FILLER_132_231,VSS,Metal1,118.3260,514.5400,0.000000
FILLER_132_224,VSS,Metal1,114.9660,514.5400,0.000000
FILLER_132_217,VSS,Metal1,111.6060,514.5400,0.000000
