Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_134_413,VDD,Metal1,205.6890,524.8210,1.200000
FILLER_134_406,VDD,Metal1,202.3290,524.8210,1.200000
FILLER_134_399,VDD,Metal1,198.9690,524.8210,1.200000
FILLER_134_392,VDD,Metal1,195.6090,524.8210,1.200000
FILLER_134_385,VDD,Metal1,192.2490,524.8210,1.200000
FILLER_134_378,VDD,Metal1,188.8890,524.8210,1.200000
FILLER_134_371,VDD,Metal1,185.5290,524.8210,1.200000
FILLER_134_364,VDD,Metal1,182.1690,524.8210,1.200000
FILLER_134_357,VDD,Metal1,178.8090,524.8210,1.200000
FILLER_134_350,VDD,Metal1,175.4490,524.8210,1.200000
FILLER_134_343,VDD,Metal1,172.0890,524.8210,1.200000
FILLER_134_336,VDD,Metal1,168.7290,524.8210,1.200000
FILLER_134_329,VDD,Metal1,165.3690,524.8210,1.200000
FILLER_134_322,VDD,Metal1,162.0090,524.8210,1.200000
FILLER_134_315,VDD,Metal1,158.6490,524.8210,1.200000
FILLER_134_308,VDD,Metal1,155.2890,524.8210,1.200000
FILLER_134_301,VDD,Metal1,151.9290,524.8210,1.200000
FILLER_134_294,VDD,Metal1,148.5690,524.8210,1.200000
FILLER_134_287,VDD,Metal1,145.2090,524.8210,1.200000
FILLER_134_280,VDD,Metal1,141.8490,524.8210,1.200000
FILLER_134_273,VDD,Metal1,138.4890,524.8210,1.200000
FILLER_134_266,VDD,Metal1,135.1290,524.8210,1.200000
FILLER_134_259,VDD,Metal1,131.7690,524.8210,1.200000
FILLER_134_252,VDD,Metal1,128.4090,524.8210,1.200000
FILLER_134_245,VDD,Metal1,125.0490,524.8210,1.200000
FILLER_134_238,VDD,Metal1,121.6890,524.8210,1.200000
FILLER_134_231,VDD,Metal1,118.3290,524.8210,1.200000
FILLER_134_224,VDD,Metal1,114.9690,524.8210,1.200000
FILLER_134_217,VDD,Metal1,111.6090,524.8210,1.200000
FILLER_134_210,VDD,Metal1,108.2490,524.8210,1.200000
FILLER_134_203,VDD,Metal1,104.8890,524.8210,1.200000
FILLER_134_196,VDD,Metal1,101.5290,524.8210,1.200000
FILLER_134_189,VDD,Metal1,98.1690,524.8210,1.200000
FILLER_134_182,VDD,Metal1,94.8090,524.8210,1.200000
FILLER_134_175,VDD,Metal1,91.4490,524.8210,1.200000
FILLER_134_168,VDD,Metal1,88.0890,524.8210,1.200000
FILLER_134_161,VDD,Metal1,84.7290,524.8210,1.200000
FILLER_134_154,VDD,Metal1,81.3690,524.8210,1.200000
FILLER_134_147,VDD,Metal1,78.0090,524.8210,1.200000
FILLER_134_140,VDD,Metal1,74.6490,524.8210,1.200000
FILLER_134_133,VDD,Metal1,71.2890,524.8210,1.200000
FILLER_134_126,VDD,Metal1,67.9290,524.8210,1.200000
FILLER_134_119,VDD,Metal1,64.5690,524.8210,1.200000
FILLER_134_112,VDD,Metal1,61.2090,524.8210,1.200000
FILLER_134_105,VDD,Metal1,57.8490,524.8210,1.200000
FILLER_134_98,VDD,Metal1,54.4890,524.8210,1.200000
FILLER_134_91,VDD,Metal1,51.1290,524.8210,1.200000
FILLER_134_84,VDD,Metal1,47.7690,524.8210,1.200000
FILLER_134_77,VDD,Metal1,44.4090,524.8210,1.200000
FILLER_134_70,VDD,Metal1,41.0490,524.8210,1.200000
FILLER_134_63,VDD,Metal1,37.6890,524.8210,1.200000
FILLER_134_56,VDD,Metal1,34.3290,524.8210,1.200000
FILLER_134_49,VDD,Metal1,30.9690,524.8210,1.200000
FILLER_134_42,VDD,Metal1,27.6090,524.8210,1.200000
FILLER_134_35,VDD,Metal1,24.2490,524.8210,1.200000
FILLER_134_28,VDD,Metal1,20.8890,524.8210,1.200000
FILLER_134_21,VDD,Metal1,17.5290,524.8210,1.200000
FILLER_134_14,VDD,Metal1,14.1690,524.8210,1.200000
FILLER_134_7,VDD,Metal1,10.8090,524.8210,1.200000
FILLER_134_0,VDD,Metal1,7.4490,524.8210,1.200000
FILLER_133_1069,VDD,Metal1,519.1200,517.8600,1.200000
FILLER_133_1065,VDD,Metal1,517.9310,518.4560,1.200000
FILLER_133_1058,VDD,Metal1,515.2890,518.4580,1.200000
FILLER_133_1051,VDD,Metal1,511.9290,518.4580,1.200000
FILLER_133_1044,VDD,Metal1,508.5690,518.4580,1.200000
FILLER_133_1037,VDD,Metal1,505.2090,518.4580,1.200000
FILLER_133_1030,VDD,Metal1,501.8490,518.4580,1.200000
FILLER_133_1023,VDD,Metal1,498.4890,518.4580,1.200000
FILLER_133_1016,VDD,Metal1,495.1290,518.4580,1.200000
FILLER_133_1009,VDD,Metal1,491.7690,518.4580,1.200000
FILLER_133_1002,VDD,Metal1,488.4090,518.4580,1.200000
FILLER_133_995,VDD,Metal1,485.0490,518.4580,1.200000
FILLER_133_988,VDD,Metal1,481.6890,518.4580,1.200000
FILLER_133_981,VDD,Metal1,478.3290,518.4580,1.200000
FILLER_133_974,VDD,Metal1,474.9690,518.4580,1.200000
FILLER_133_967,VDD,Metal1,471.6090,518.4580,1.200000
FILLER_133_960,VDD,Metal1,468.2490,518.4580,1.200000
FILLER_133_953,VDD,Metal1,464.8890,518.4580,1.200000
FILLER_133_946,VDD,Metal1,461.5290,518.4580,1.200000
FILLER_133_939,VDD,Metal1,458.1690,518.4580,1.200000
FILLER_133_932,VDD,Metal1,454.8090,518.4580,1.200000
FILLER_133_925,VDD,Metal1,451.4490,518.4580,1.200000
FILLER_133_918,VDD,Metal1,448.0890,518.4580,1.200000
FILLER_133_911,VDD,Metal1,444.7290,518.4580,1.200000
FILLER_133_904,VDD,Metal1,441.3690,518.4580,1.200000
FILLER_133_897,VDD,Metal1,438.0090,518.4580,1.200000
FILLER_133_890,VDD,Metal1,434.6490,518.4580,1.200000
FILLER_133_883,VDD,Metal1,431.2890,518.4580,1.200000
FILLER_133_876,VDD,Metal1,427.9290,518.4580,1.200000
FILLER_133_869,VDD,Metal1,424.5690,518.4580,1.200000
FILLER_133_862,VDD,Metal1,421.2090,518.4580,1.200000
FILLER_133_855,VDD,Metal1,417.8490,518.4580,1.200000
FILLER_133_848,VDD,Metal1,414.4890,518.4580,1.200000
FILLER_133_841,VDD,Metal1,411.1290,518.4580,1.200000
FILLER_133_834,VDD,Metal1,407.7690,518.4580,1.200000
FILLER_133_827,VDD,Metal1,404.4090,518.4580,1.200000
FILLER_133_820,VDD,Metal1,401.0490,518.4580,1.200000
FILLER_133_813,VDD,Metal1,397.6890,518.4580,1.200000
FILLER_133_806,VDD,Metal1,394.3290,518.4580,1.200000
FILLER_133_799,VDD,Metal1,390.9690,518.4580,1.200000
FILLER_133_792,VDD,Metal1,387.6090,518.4580,1.200000
FILLER_133_785,VDD,Metal1,384.2490,518.4580,1.200000
FILLER_133_778,VDD,Metal1,380.8890,518.4580,1.200000
FILLER_133_771,VDD,Metal1,377.5290,518.4580,1.200000
FILLER_133_764,VDD,Metal1,374.1690,518.4580,1.200000
FILLER_133_757,VDD,Metal1,370.8090,518.4580,1.199999
FILLER_133_750,VDD,Metal1,367.4490,518.4580,1.199999
FILLER_133_743,VDD,Metal1,364.0890,518.4580,1.199999
FILLER_133_736,VDD,Metal1,360.7290,518.4580,1.199999
FILLER_133_729,VDD,Metal1,357.3690,518.4580,1.199999
FILLER_133_722,VDD,Metal1,354.0090,518.4580,1.199999
FILLER_133_715,VDD,Metal1,350.6490,518.4580,1.199999
FILLER_133_708,VDD,Metal1,347.2890,518.4580,1.199999
FILLER_133_701,VDD,Metal1,343.9290,518.4580,1.199999
FILLER_133_694,VDD,Metal1,340.5690,518.4580,1.199999
FILLER_133_687,VDD,Metal1,337.2090,518.4580,1.199999
FILLER_133_680,VDD,Metal1,333.8490,518.4580,1.199999
FILLER_133_673,VDD,Metal1,330.4890,518.4580,1.199999
FILLER_133_666,VDD,Metal1,327.1290,518.4580,1.199999
FILLER_133_659,VDD,Metal1,323.7690,518.4580,1.199999
FILLER_133_652,VDD,Metal1,320.4090,518.4580,1.199999
FILLER_133_645,VDD,Metal1,317.0490,518.4580,1.199998
FILLER_133_638,VDD,Metal1,313.6890,518.4580,1.199997
FILLER_133_631,VDD,Metal1,310.3290,518.4580,1.199996
FILLER_133_624,VDD,Metal1,306.9690,518.4580,1.199996
FILLER_133_617,VDD,Metal1,303.6090,518.4580,1.199996
FILLER_133_610,VDD,Metal1,300.2490,518.4580,1.199996
FILLER_133_596,VDD,Metal1,292.3200,517.8600,1.199991
FILLER_133_587,VDD,Metal1,287.7600,517.8600,1.199991
FILLER_133_585,VDD,Metal1,287.0400,517.8600,1.199991
FILLER_133_579,VDD,Metal1,284.1600,517.8600,1.199991
FILLER_133_575,VDD,Metal1,282.7310,518.4560,1.199991
FILLER_133_568,VDD,Metal1,280.0890,518.4580,1.199991
FILLER_133_561,VDD,Metal1,276.7290,518.4580,1.199991
FILLER_133_554,VDD,Metal1,273.3690,518.4580,1.199991
FILLER_133_547,VDD,Metal1,270.0090,518.4580,1.199991
FILLER_133_540,VDD,Metal1,266.6490,518.4580,1.199990
FILLER_133_533,VDD,Metal1,263.2890,518.4580,1.199991
FILLER_133_526,VDD,Metal1,259.9290,518.4580,1.199992
FILLER_133_519,VDD,Metal1,256.5690,518.4580,1.199993
FILLER_133_512,VDD,Metal1,253.2090,518.4580,1.199994
FILLER_133_505,VDD,Metal1,249.8490,518.4580,1.199995
FILLER_133_498,VDD,Metal1,246.4890,518.4580,1.199996
FILLER_133_491,VDD,Metal1,243.1290,518.4580,1.199996
FILLER_133_484,VDD,Metal1,239.7690,518.4580,1.199996
FILLER_133_477,VDD,Metal1,236.4090,518.4580,1.199996
FILLER_133_470,VDD,Metal1,233.0490,518.4580,1.199997
FILLER_133_463,VDD,Metal1,229.6890,518.4580,1.199997
FILLER_133_456,VDD,Metal1,226.3290,518.4580,1.199997
FILLER_133_449,VDD,Metal1,222.9690,518.4580,1.199997
FILLER_133_442,VDD,Metal1,219.6090,518.4580,1.199997
FILLER_133_435,VDD,Metal1,216.2490,518.4580,1.199997
FILLER_133_428,VDD,Metal1,212.8890,518.4580,1.199997
FILLER_133_421,VDD,Metal1,209.5290,518.4580,1.199998
FILLER_133_414,VDD,Metal1,206.1690,518.4580,1.199998
FILLER_133_407,VDD,Metal1,202.8090,518.4580,1.199998
FILLER_133_400,VDD,Metal1,199.4490,518.4580,1.199998
FILLER_133_393,VDD,Metal1,196.0890,518.4580,1.199998
